application_id,start_date,completion_date,city
10032669,2018-10-03T18:09:27.913Z,2018-10-03T18:17:42.640Z,Los Angeles
10032670,2018-10-03T18:39:51.045Z,2018-10-03T19:16:27.296Z,Los Angeles
10032677,2018-10-04T03:09:53.271Z,,Chicago
10032678,2018-10-04T13:06:30.716Z,2018-10-04T13:19:25.998Z,Los Angeles
10032681,2018-10-04T16:41:26.150Z,2018-10-04T16:54:35.733Z,Los Angeles
10032683,2018-10-04T16:46:58.672Z,2018-10-10T18:37:51.806Z,Los Angeles
10032684,2018-10-04T18:42:00.756Z,,Los Angeles
10032685,2018-10-04T20:14:31.221Z,2018-10-04T20:39:36.619Z,Chicago
10032686,2018-10-04T20:33:45.089Z,2018-10-04T21:08:00.734Z,Chicago
10032687,2018-10-04T20:50:29.546Z,2018-10-04T21:41:45.880Z,Los Angeles
10032688,2018-10-05T01:22:25.844Z,2018-10-05T01:38:40.752Z,Chicago
10032689,2018-10-05T03:38:57.694Z,2019-01-29T08:33:55.599Z,Chicago
10032690,2018-10-05T03:58:21.441Z,,Chicago
10032693,2018-10-05T12:42:06.152Z,2018-10-05T12:57:06.178Z,Chicago
10032694,2018-10-05T15:45:08.816Z,2018-10-05T15:59:06.135Z,Atlanta
10032695,2018-10-05T15:57:35.654Z,2018-10-05T16:18:12.858Z,Atlanta
10032696,2018-10-05T16:20:40.969Z,2018-10-05T16:35:16.233Z,Los Angeles
10032697,2018-10-05T16:52:55.314Z,2018-10-05T17:01:13.776Z,Atlanta
10032698,2018-10-05T17:41:16.521Z,2018-10-11T00:06:18.932Z,Chicago
10032699,2018-10-05T17:47:22.486Z,2018-10-05T18:46:53.715Z,Los Angeles
10032700,2018-10-05T19:29:29.330Z,2018-10-05T20:03:38.347Z,Atlanta
10032701,2018-10-05T19:49:23.594Z,2018-10-05T20:08:00.127Z,Atlanta
10032702,2018-10-05T20:10:17.139Z,2018-10-05T20:45:49.249Z,Chicago
10032703,2018-10-05T21:18:15.531Z,,Atlanta
10032704,2018-10-05T21:43:18.956Z,,Atlanta
10032707,2018-10-05T23:07:11.908Z,,Atlanta
10032710,2018-10-06T03:08:22.670Z,2018-10-06T03:36:58.567Z,Los Angeles
10032711,2018-10-06T03:45:01.391Z,2018-10-06T04:00:34.043Z,Los Angeles
10032712,2018-10-06T09:25:36.824Z,2018-10-06T09:42:29.017Z,Atlanta
10032713,2018-10-06T10:43:15.387Z,2018-10-06T11:01:45.888Z,Atlanta
10032714,2018-10-06T15:28:34.933Z,2018-10-06T15:55:28.035Z,Chicago
10032715,2018-10-06T15:48:10.291Z,2018-10-06T16:06:32.117Z,Chicago
10032716,2018-10-06T20:31:15.387Z,2019-02-13T03:16:21.898Z,Chicago
10032717,2018-10-06T22:38:20.160Z,2018-10-06T22:57:45.818Z,Atlanta
10032718,2018-10-07T03:28:49.391Z,2018-10-07T04:02:56.724Z,Chicago
10032719,2018-10-07T14:10:13.391Z,2018-10-07T14:28:43.483Z,Atlanta
10032720,2018-10-07T16:36:03.038Z,2018-10-07T16:49:14.560Z,Los Angeles
10032723,2018-10-07T20:35:19.030Z,2018-10-07T20:53:23.686Z,Chicago
10032724,2018-10-07T23:06:28.540Z,2018-10-07T23:25:08.785Z,Chicago
10032725,2018-10-08T03:49:05.492Z,2019-01-09T01:32:25.718Z,Atlanta
10032726,2018-10-08T05:49:45.077Z,2018-10-08T06:17:24.007Z,Atlanta
10032727,2018-10-08T09:21:21.794Z,,Atlanta
10032728,2018-10-08T13:02:05.341Z,2018-10-08T13:32:28.444Z,Atlanta
10032729,2018-10-08T13:14:18.894Z,2018-10-08T13:42:06.074Z,Chicago
10032730,2018-10-08T15:37:04.916Z,2018-10-08T15:55:19.498Z,Los Angeles
10032731,2018-10-08T16:08:20.562Z,,Atlanta
10032732,2018-10-08T16:11:25.088Z,,Chicago
10032733,2018-10-08T17:08:10.121Z,2018-10-22T17:49:44.056Z,Atlanta
10032734,2018-10-08T17:21:24.769Z,2018-10-08T17:30:48.192Z,Atlanta
10032735,2018-10-08T18:16:52.990Z,2018-10-08T18:38:13.319Z,Atlanta
10032736,2018-10-08T18:18:03.336Z,2018-10-08T18:31:58.517Z,Atlanta
10032737,2018-10-08T19:01:02.360Z,2018-10-08T19:17:28.973Z,Los Angeles
10032738,2018-10-08T19:14:09.531Z,2018-10-08T21:48:28.654Z,Los Angeles
10032739,2018-10-08T19:16:35.510Z,,Chicago
10032740,2018-10-08T19:28:13.513Z,2018-10-08T19:46:25.135Z,Atlanta
10032741,2018-10-08T19:35:16.405Z,,Los Angeles
10032742,2018-10-08T21:19:44.581Z,2018-10-08T21:44:52.587Z,Atlanta
10032743,2018-10-08T22:38:05.498Z,,Chicago
10032744,2018-10-08T22:54:31.623Z,2018-10-08T23:15:25.645Z,Atlanta
10032747,2018-10-09T01:31:03.467Z,2018-10-09T02:00:59.025Z,Atlanta
10032748,2018-10-09T06:45:24.257Z,,Atlanta
10032749,2018-10-09T11:42:39.468Z,2018-10-09T11:57:43.261Z,Atlanta
10032750,2018-10-09T11:59:28.579Z,2018-10-09T12:19:42.534Z,Atlanta
10032751,2018-10-09T12:16:01.642Z,2018-10-09T12:33:58.059Z,Atlanta
10032752,2018-10-09T12:25:48.258Z,2018-10-09T12:50:13.163Z,Atlanta
10032753,2018-10-09T12:50:10.278Z,2018-10-09T13:09:00.857Z,Chicago
10032754,2018-10-09T13:59:18.186Z,2018-10-09T17:08:30.661Z,Los Angeles
10032755,2018-10-09T15:27:13.165Z,,Chicago
10032756,2018-10-09T15:39:45.011Z,2018-10-09T16:00:06.612Z,Chicago
10032758,2018-10-09T15:55:54.872Z,2018-10-09T16:33:48.677Z,Chicago
10032759,2018-10-09T17:25:21.217Z,2018-10-09T17:44:33.089Z,Chicago
10032760,2018-10-09T17:35:46.683Z,2018-10-09T18:14:59.162Z,Atlanta
10032761,2018-10-09T17:50:37.359Z,2018-10-09T18:00:15.460Z,Atlanta
10032762,2018-10-09T17:52:13.900Z,2018-10-09T18:19:02.430Z,Los Angeles
10032763,2018-10-09T18:27:00.507Z,2018-10-09T18:39:15.458Z,Atlanta
10032764,2018-10-09T18:29:43.959Z,2018-10-09T19:06:22.863Z,Los Angeles
10032765,2018-10-09T22:58:55.831Z,2018-10-09T23:18:12.916Z,Atlanta
10032766,2018-10-09T23:20:42.269Z,,Atlanta
10032767,2018-10-09T23:36:05.609Z,2018-10-10T00:01:37.547Z,Atlanta
10032768,2018-10-10T02:31:24.655Z,2018-10-10T02:57:59.287Z,Chicago
10032769,2018-10-10T03:33:34.433Z,,Chicago
10032770,2018-10-10T15:19:39.432Z,,Chicago
10032771,2018-10-10T15:28:19.507Z,,Atlanta
10032772,2018-10-10T15:42:05.459Z,2018-10-10T16:06:22.296Z,Chicago
10032773,2018-10-10T18:12:35.339Z,2018-10-10T18:46:02.599Z,Atlanta
10032774,2018-10-10T19:39:11.176Z,,Chicago
10032777,2018-10-10T21:13:02.773Z,2018-10-10T21:27:35.345Z,Chicago
10032778,2018-10-10T21:31:57.093Z,,Los Angeles
10032779,2018-10-10T21:33:16.976Z,2018-10-10T21:34:37.391Z,Atlanta
10032780,2018-10-10T21:38:26.700Z,2018-10-10T21:40:06.979Z,Los Angeles
10032783,2018-10-10T21:46:16.496Z,2018-10-10T21:47:27.827Z,Atlanta
10032784,2018-10-10T22:03:29.335Z,2018-10-10T22:29:47.842Z,Chicago
10032785,2018-10-10T23:25:56.496Z,2018-10-10T23:49:33.313Z,Los Angeles
10032786,2018-10-11T01:24:25.923Z,,Chicago
10032787,2018-10-11T02:13:26.951Z,2018-10-11T02:30:54.344Z,Los Angeles
10032788,2018-10-11T02:56:43.590Z,,Los Angeles
10032789,2018-10-11T04:55:56.155Z,,Atlanta
10032790,2018-10-11T07:37:46.217Z,2018-10-11T08:10:43.370Z,Atlanta
10032791,2018-10-11T11:38:12.004Z,2018-10-11T11:55:47.464Z,Chicago
10032792,2018-10-11T13:08:59.395Z,2018-10-11T13:20:49.709Z,Atlanta
10032793,2018-10-11T13:12:11.888Z,2018-10-11T13:28:58.267Z,Atlanta
10032794,2018-10-11T13:24:34.686Z,2018-10-11T13:49:25.467Z,Chicago
10032795,2018-10-11T14:43:24.132Z,2018-10-11T15:09:12.093Z,Atlanta
10032798,2018-10-11T17:20:20.716Z,2018-10-11T17:38:14.600Z,Los Angeles
10032799,2018-10-11T17:26:17.058Z,2018-10-11T17:43:58.517Z,Atlanta
10032800,2018-10-11T17:47:16.584Z,2018-10-11T18:17:31.308Z,Los Angeles
10032801,2018-10-11T17:52:16.260Z,2018-10-11T21:25:17.398Z,Los Angeles
10032802,2018-10-11T19:03:03.475Z,,Atlanta
10032803,2018-10-11T19:39:59.869Z,2018-10-11T19:58:00.686Z,Atlanta
10032804,2018-10-11T21:45:51.814Z,2018-10-11T22:08:38.245Z,Atlanta
10032805,2018-10-11T23:24:42.995Z,2018-10-11T23:49:58.412Z,Chicago
10032807,2018-10-12T00:21:08.037Z,2018-10-12T00:38:51.567Z,Atlanta
10032808,2018-10-12T01:30:20.516Z,2018-10-12T02:08:06.562Z,Atlanta
10032809,2018-10-12T01:57:23.863Z,2018-10-12T02:27:47.039Z,Chicago
10032810,2018-10-12T02:08:31.561Z,,Los Angeles
10032811,2018-10-12T11:58:22.644Z,2018-10-12T12:10:25.748Z,Atlanta
10032812,2018-10-12T12:55:52.202Z,2018-10-12T13:08:30.563Z,Los Angeles
10032813,2018-10-12T12:56:16.188Z,2018-10-12T13:23:34.182Z,Atlanta
10032814,2018-10-12T13:01:58.814Z,2018-10-12T13:17:03.745Z,Atlanta
10032815,2018-10-12T16:21:33.822Z,,Chicago
10032816,2018-10-12T17:48:47.354Z,,Los Angeles
10032817,2018-10-12T20:27:47.932Z,2018-10-12T20:59:24.435Z,Chicago
10032818,2018-10-12T22:32:43.294Z,2018-10-12T22:51:39.191Z,Los Angeles
10032819,2018-10-12T22:33:02.473Z,2018-10-12T22:45:50.613Z,Los Angeles
10032820,2018-10-13T00:34:09.717Z,2018-11-08T08:26:32.204Z,Chicago
10032821,2018-10-13T01:22:53.309Z,,Chicago
10032822,2018-10-13T02:29:03.991Z,2019-12-04T20:32:31.432Z,Chicago
10032823,2018-10-13T02:59:40.963Z,2018-10-13T03:33:53.161Z,Los Angeles
10032825,2018-10-13T08:39:01.163Z,2018-10-13T08:57:10.066Z,Los Angeles
10032827,2018-10-13T12:48:14.480Z,2018-10-13T13:06:44.869Z,Atlanta
10032829,2018-10-13T17:01:13.039Z,2018-10-13T17:24:12.262Z,Chicago
10032830,2018-10-13T17:09:59.075Z,2018-10-13T17:26:40.150Z,Los Angeles
10032831,2018-10-13T17:20:22.041Z,2018-11-16T01:24:15.873Z,Atlanta
10032832,2018-10-13T17:41:30.413Z,2018-10-13T18:07:40.764Z,Chicago
10032833,2018-10-13T18:18:51.761Z,2018-10-13T19:04:07.254Z,Atlanta
10032836,2018-10-13T18:49:16.497Z,2018-10-13T19:20:35.146Z,Atlanta
10032837,2018-10-13T19:46:05.328Z,2018-10-13T20:05:57.715Z,Chicago
10032838,2018-10-13T23:48:07.790Z,2018-10-14T00:21:11.006Z,Chicago
10032839,2018-10-14T05:36:28.044Z,2018-10-14T05:52:05.136Z,Chicago
10032840,2018-10-14T09:05:22.356Z,2019-04-15T09:50:15.496Z,Los Angeles
10032841,2018-10-14T14:50:20.326Z,2018-10-14T15:23:16.830Z,Atlanta
10032845,2018-10-14T18:25:00.917Z,2018-10-14T18:59:21.643Z,Chicago
10032846,2018-10-14T19:10:11.537Z,,Atlanta
10032847,2018-10-14T23:36:08.067Z,2018-10-14T23:48:42.464Z,Atlanta
10032848,2018-10-15T01:34:15.082Z,,Chicago
10032849,2018-10-15T01:52:28.633Z,2018-10-15T02:05:54.343Z,Chicago
10032850,2018-10-15T07:52:37.945Z,2018-10-15T08:07:01.066Z,Atlanta
10032851,2018-10-15T10:16:39.490Z,2018-10-30T14:44:46.509Z,Atlanta
10032852,2018-10-15T12:20:27.563Z,2018-10-15T12:45:53.867Z,Atlanta
10032853,2018-10-15T16:11:56.447Z,2018-10-15T16:28:26.692Z,Chicago
10032854,2018-10-15T16:50:47.264Z,2018-10-15T17:30:28.844Z,Atlanta
10032855,2018-10-15T16:52:01.376Z,2018-10-15T17:00:43.938Z,Los Angeles
10032856,2018-10-15T16:56:28.879Z,2018-10-15T17:21:24.239Z,Atlanta
10032857,2018-10-15T18:01:21.533Z,2018-10-15T18:21:20.969Z,Chicago
10032858,2018-10-15T18:22:46.576Z,2018-10-15T19:38:54.827Z,Chicago
10032859,2018-10-15T18:49:22.372Z,2018-10-15T19:07:14.933Z,Los Angeles
10032860,2018-10-15T18:59:23.795Z,2018-10-15T19:57:22.101Z,Atlanta
10032863,2018-10-15T21:24:57.028Z,2018-10-15T21:58:00.658Z,Chicago
10032864,2018-10-15T22:12:22.219Z,2018-10-15T22:33:13.552Z,Los Angeles
10032865,2018-10-16T01:00:57.878Z,2018-10-16T01:19:51.147Z,Los Angeles
10032866,2018-10-16T01:37:04.927Z,2018-10-16T02:01:37.503Z,Los Angeles
10032867,2018-10-16T02:37:44.593Z,2018-10-16T02:57:32.748Z,Atlanta
10032868,2018-10-16T05:12:22.862Z,,Atlanta
10032869,2018-10-16T06:12:39.670Z,,Chicago
10032870,2018-10-16T13:02:59.708Z,2018-10-16T13:20:00.777Z,Chicago
10032871,2018-10-16T13:37:06.591Z,2018-10-16T13:56:07.945Z,Chicago
10032872,2018-10-16T13:43:02.053Z,2018-10-16T13:51:06.408Z,Chicago
10032875,2018-10-16T14:45:53.102Z,2018-10-16T14:56:13.194Z,Chicago
10032880,2018-10-16T15:39:19.457Z,2018-10-16T16:14:35.989Z,Chicago
10032881,2018-10-16T16:35:29.179Z,2018-10-16T17:32:34.796Z,Chicago
10032882,2018-10-16T18:24:02.094Z,2018-10-16T18:40:55.047Z,Chicago
10032883,2018-10-16T18:51:32.667Z,2018-10-24T20:14:47.324Z,Los Angeles
10032886,2018-10-16T19:07:37.500Z,,Atlanta
10032887,2018-10-16T20:10:57.092Z,2019-12-26T05:48:10.105Z,Los Angeles
10032888,2018-10-16T20:17:41.262Z,2018-10-16T20:36:51.476Z,Chicago
10032889,2018-10-16T20:26:45.560Z,2018-10-16T20:47:27.616Z,Atlanta
10032890,2018-10-16T21:55:28.333Z,,Los Angeles
10032891,2018-10-16T22:08:07.206Z,2018-10-17T00:21:16.204Z,Los Angeles
10032892,2018-10-16T22:54:57.531Z,2018-10-16T23:09:05.969Z,Los Angeles
10032893,2018-10-16T23:09:10.269Z,2018-10-16T23:20:20.690Z,Atlanta
10032894,2018-10-16T23:49:04.089Z,2018-10-17T00:02:23.754Z,Atlanta
10032895,2018-10-17T00:14:06.311Z,2018-10-17T00:30:06.217Z,Los Angeles
10032896,2018-10-17T00:25:41.490Z,2018-10-17T01:05:31.830Z,Los Angeles
10032897,2018-10-17T01:46:08.187Z,,Chicago
10032898,2018-10-17T01:59:48.932Z,2018-10-17T04:15:21.372Z,Chicago
10032899,2018-10-17T02:04:47.614Z,2018-10-17T02:25:08.682Z,Los Angeles
10032900,2018-10-17T02:58:54.258Z,2018-10-17T03:12:29.015Z,Atlanta
10032901,2018-10-17T03:39:15.011Z,,Los Angeles
10032902,2018-10-17T04:59:11.306Z,,Atlanta
10032903,2018-10-17T05:06:10.066Z,2018-10-17T06:00:09.984Z,Atlanta
10032904,2018-10-17T05:16:31.517Z,2018-10-17T05:33:08.204Z,Chicago
10032905,2018-10-17T09:44:38.313Z,2018-10-17T09:59:18.826Z,Chicago
10032906,2018-10-17T13:41:13.715Z,,Atlanta
10032907,2018-10-17T15:04:33.979Z,2018-10-17T15:18:22.836Z,Chicago
10032908,2018-10-17T15:15:00.687Z,2018-10-17T15:36:08.818Z,Los Angeles
10032909,2018-10-17T17:01:55.643Z,2018-10-22T12:17:38.625Z,Atlanta
10032910,2018-10-17T17:36:33.950Z,2018-10-17T18:05:32.030Z,Chicago
10032911,2018-10-17T18:15:19.437Z,2018-10-17T19:44:55.563Z,Atlanta
10032912,2018-10-17T18:20:18.410Z,2018-10-17T18:51:37.047Z,Atlanta
10032913,2018-10-17T18:59:14.646Z,2018-10-17T19:26:20.926Z,Atlanta
10032914,2018-10-17T19:02:15.744Z,2018-10-17T19:20:28.671Z,Chicago
10032916,2018-10-17T20:25:55.004Z,2018-10-17T20:41:52.773Z,Los Angeles
10032917,2018-10-17T20:36:36.402Z,2018-10-17T20:56:01.578Z,Atlanta
10032918,2018-10-17T20:41:15.938Z,,Chicago
10032919,2018-10-17T21:03:41.042Z,2018-10-17T21:36:33.230Z,Chicago
10032920,2018-10-17T22:30:19.946Z,2018-10-25T02:15:23.964Z,Atlanta
10032921,2018-10-18T04:35:03.596Z,2018-10-18T04:51:46.558Z,Atlanta
10032922,2018-10-18T10:57:57.549Z,,Atlanta
10032923,2018-10-18T12:55:19.001Z,2018-10-18T13:35:17.837Z,Atlanta
10032926,2018-10-18T14:01:09.192Z,,Chicago
10032927,2018-10-18T16:25:52.413Z,2018-10-18T16:43:38.024Z,Chicago
10032928,2018-10-18T16:38:41.515Z,,Chicago
10032929,2018-10-18T20:04:02.587Z,2018-10-20T21:13:24.486Z,Atlanta
10032930,2018-10-18T20:23:59.991Z,2018-10-18T20:57:39.767Z,Atlanta
10032931,2018-10-18T22:09:56.437Z,2018-10-18T22:27:49.904Z,Chicago
10032932,2018-10-18T22:34:19.770Z,2018-10-18T22:58:40.424Z,Chicago
10032933,2018-10-18T23:24:09.748Z,2018-11-05T21:10:49.111Z,Los Angeles
10032934,2018-10-19T01:03:07.594Z,2018-10-19T01:12:38.802Z,Los Angeles
10032935,2018-10-19T01:28:12.145Z,2018-10-19T01:41:25.064Z,Los Angeles
10032936,2018-10-19T09:58:32.866Z,,Chicago
10032937,2018-10-19T11:07:31.517Z,2018-10-19T11:45:36.042Z,Atlanta
10032938,2018-10-19T11:54:33.892Z,2018-10-19T12:21:25.984Z,Atlanta
10032939,2018-10-19T13:26:40.488Z,2018-10-19T13:53:26.563Z,Chicago
10032940,2018-10-19T15:30:57.136Z,2018-10-19T15:44:02.567Z,Atlanta
10032943,2018-10-19T15:56:53.715Z,2018-10-19T16:19:55.333Z,Atlanta
10032944,2018-10-19T16:15:45.415Z,2018-10-19T16:57:37.722Z,Chicago
10032945,2018-10-19T16:16:48.504Z,2018-10-19T16:57:28.924Z,Chicago
10032946,2018-10-19T17:14:47.228Z,2018-10-19T17:39:01.095Z,Atlanta
10032947,2018-10-19T20:03:15.561Z,2018-10-19T20:20:15.462Z,Atlanta
10032948,2018-10-19T23:23:44.106Z,2018-10-19T23:41:26.520Z,Los Angeles
10032949,2018-10-19T23:55:42.400Z,2018-10-20T00:25:17.812Z,Chicago
10032950,2018-10-19T23:59:04.068Z,2018-10-20T00:13:02.865Z,Atlanta
10032951,2018-10-20T00:33:36.521Z,2020-03-27T21:40:45.503Z,Atlanta
10032952,2018-10-20T01:34:30.114Z,2018-10-22T17:04:04.436Z,Chicago
10032953,2018-10-20T04:34:40.455Z,2018-10-26T22:35:12.488Z,Atlanta
10032958,2018-10-20T15:45:30.455Z,2018-10-20T15:58:31.654Z,Atlanta
10032959,2018-10-20T21:23:46.682Z,2018-10-20T22:15:14.308Z,Chicago
10032960,2018-10-20T21:33:19.870Z,2018-10-21T04:03:33.055Z,Chicago
10032961,2018-10-20T21:52:46.288Z,2018-10-20T22:46:01.978Z,Chicago
10032962,2018-10-20T22:20:08.453Z,2018-10-20T22:34:36.021Z,Los Angeles
10032963,2018-10-21T02:01:53.188Z,2018-10-21T02:39:01.059Z,Los Angeles
10032964,2018-10-21T16:22:51.649Z,2018-10-21T16:34:40.374Z,Atlanta
10032965,2018-10-21T17:14:36.824Z,2018-10-21T17:47:00.117Z,Chicago
10032966,2018-10-21T17:51:26.764Z,2018-10-21T18:13:39.496Z,Los Angeles
10032967,2018-10-21T18:01:14.734Z,2018-10-21T19:22:12.163Z,Los Angeles
10032968,2018-10-21T19:02:24.674Z,2018-10-23T02:08:50.757Z,Atlanta
10032969,2018-10-21T20:08:32.895Z,,Los Angeles
10032970,2018-10-21T21:33:05.045Z,2018-10-21T22:07:12.362Z,Los Angeles
10032971,2018-10-21T22:03:22.085Z,2018-10-21T22:22:43.864Z,Chicago
10032972,2018-10-22T00:38:14.639Z,2020-02-14T16:14:32.156Z,Atlanta
10032973,2018-10-22T00:50:35.992Z,2018-10-22T01:24:09.942Z,Atlanta
10032974,2018-10-22T03:37:58.540Z,2018-10-22T03:51:07.866Z,Chicago
10032975,2018-10-22T11:17:12.200Z,2018-10-22T11:29:56.216Z,Atlanta
10032976,2018-10-22T11:50:09.038Z,2018-10-22T11:57:41.078Z,Atlanta
10032977,2018-10-22T15:59:04.198Z,2018-10-22T17:11:45.902Z,Chicago
10032978,2018-10-22T16:47:47.473Z,2018-10-22T17:17:25.076Z,Atlanta
10032979,2018-10-22T17:00:46.969Z,,Los Angeles
10032980,2018-10-22T17:12:03.167Z,,Atlanta
10032981,2018-10-22T17:16:12.227Z,2018-10-22T17:35:23.454Z,Chicago
10032984,2018-10-22T20:57:17.995Z,2018-10-22T22:17:58.486Z,Chicago
10032985,2018-10-22T21:45:20.575Z,2018-10-30T14:22:15.104Z,Atlanta
10032986,2018-10-23T02:06:18.336Z,2019-02-06T19:28:39.907Z,Atlanta
10032987,2018-10-23T14:04:17.812Z,2018-10-23T14:18:17.129Z,Atlanta
10032990,2018-10-23T14:30:28.748Z,,Atlanta
10032991,2018-10-23T14:56:05.340Z,2018-10-23T15:12:15.918Z,Chicago
10032992,2018-10-23T16:25:53.449Z,,Chicago
10032993,2018-10-23T17:50:25.600Z,2018-11-03T20:15:21.307Z,Atlanta
10032994,2018-10-23T18:06:17.145Z,2018-10-23T18:39:42.221Z,Atlanta
10032995,2018-10-23T18:17:08.368Z,2019-02-22T13:00:45.039Z,Atlanta
10032996,2018-10-23T18:18:02.634Z,2018-10-23T18:38:55.950Z,Los Angeles
10032997,2018-10-23T18:49:06.204Z,2018-10-23T19:05:45.984Z,Los Angeles
10032998,2018-10-23T18:50:58.845Z,2018-10-23T19:11:14.584Z,Los Angeles
10032999,2018-10-23T18:58:09.543Z,,Chicago
10033000,2018-10-23T19:20:52.485Z,2018-10-23T19:38:07.282Z,Chicago
10033001,2018-10-23T19:36:59.488Z,2018-10-23T19:53:40.112Z,Los Angeles
10033002,2018-10-23T20:44:49.230Z,2018-10-23T20:54:41.462Z,Los Angeles
10033003,2018-10-23T20:55:21.723Z,2018-10-23T21:09:35.285Z,Atlanta
10033004,2018-10-23T21:12:48.420Z,2018-10-23T21:29:38.462Z,Atlanta
10033007,2018-10-23T22:04:55.187Z,2018-10-23T22:20:56.504Z,Atlanta
10033008,2018-10-23T22:21:56.185Z,2019-06-22T13:03:59.021Z,Atlanta
10033009,2018-10-23T23:32:09.304Z,2018-10-24T00:35:28.212Z,Chicago
10033011,2018-10-24T00:07:17.864Z,,Atlanta
10033012,2018-10-24T00:25:28.654Z,2018-10-24T00:54:52.262Z,Chicago
10033013,2018-10-24T00:32:50.024Z,2018-10-24T01:01:14.038Z,Chicago
10033014,2018-10-24T00:59:29.893Z,2018-10-24T01:14:11.659Z,Atlanta
10033015,2018-10-24T01:13:19.932Z,2018-10-24T01:36:23.373Z,Atlanta
10033016,2018-10-24T04:31:15.351Z,,Atlanta
10033017,2018-10-24T04:53:53.594Z,2018-10-24T05:18:15.561Z,Chicago
10033018,2018-10-24T06:14:18.504Z,2018-11-13T19:03:29.701Z,Atlanta
10033019,2018-10-24T12:18:14.292Z,2018-10-24T12:53:27.879Z,Atlanta
10033020,2018-10-24T12:38:53.806Z,2018-10-24T13:10:27.664Z,Atlanta
10033021,2018-10-24T13:28:06.057Z,2018-10-24T13:58:48.119Z,Atlanta
10033022,2018-10-24T13:28:48.716Z,2018-10-24T13:49:31.727Z,Atlanta
10033023,2018-10-24T15:31:12.667Z,2018-10-24T15:59:01.371Z,Atlanta
10033024,2018-10-24T17:30:34.387Z,2018-10-24T17:50:16.103Z,Atlanta
10033025,2018-10-24T18:17:59.520Z,2018-10-24T18:58:16.739Z,Chicago
10033028,2018-10-24T19:57:50.987Z,2018-10-24T20:22:47.402Z,Los Angeles
10033029,2018-10-24T20:48:36.696Z,2018-10-24T21:16:16.272Z,Atlanta
10033030,2018-10-24T21:02:48.509Z,2018-10-24T21:12:29.601Z,Atlanta
10033031,2018-10-24T22:11:59.878Z,2018-10-24T22:23:54.598Z,Chicago
10033032,2018-10-24T22:15:53.985Z,2018-10-24T22:30:55.536Z,Chicago
10033033,2018-10-24T23:44:40.679Z,2018-10-24T23:56:23.558Z,Atlanta
10033034,2018-10-24T23:51:47.023Z,2018-10-25T01:44:28.973Z,Los Angeles
10033035,2018-10-25T01:10:36.300Z,2018-10-25T01:30:53.371Z,Chicago
10033036,2018-10-25T07:04:51.276Z,2018-10-25T07:23:38.471Z,Atlanta
10033037,2018-10-25T07:19:40.998Z,2018-10-25T07:40:26.152Z,Atlanta
10033038,2018-10-25T09:21:20.692Z,2018-10-25T09:36:15.955Z,Atlanta
10033039,2018-10-25T11:29:15.057Z,2018-10-25T12:01:51.778Z,Atlanta
10033042,2018-10-25T13:32:01.329Z,2018-10-29T11:03:05.127Z,Chicago
10033043,2018-10-25T14:32:51.959Z,2018-10-25T14:44:39.067Z,Atlanta
10033044,2018-10-25T15:09:29.205Z,2018-10-25T15:22:15.030Z,Chicago
10033045,2018-10-25T16:06:00.141Z,,Chicago
10033046,2018-10-25T16:50:02.022Z,2018-10-29T16:31:43.999Z,Chicago
10033047,2018-10-25T17:32:06.486Z,2018-10-25T17:46:05.864Z,Chicago
10033048,2018-10-25T17:37:54.509Z,,Atlanta
10033049,2018-10-25T17:41:03.335Z,,Chicago
10033050,2018-10-25T18:10:18.581Z,2018-10-25T19:17:38.133Z,Chicago
10033051,2018-10-25T18:12:56.643Z,2018-10-25T18:28:01.670Z,Atlanta
10033052,2018-10-25T19:07:14.651Z,2018-10-25T19:21:38.927Z,Atlanta
10033053,2018-10-25T19:48:14.840Z,2018-10-25T20:22:40.276Z,Chicago
10033054,2018-10-25T19:56:43.966Z,2019-01-22T18:46:20.246Z,Chicago
10033056,2018-10-25T20:06:55.763Z,2018-10-25T20:48:28.866Z,Los Angeles
10033057,2018-10-25T20:09:19.050Z,2018-10-25T20:34:48.067Z,Atlanta
10033058,2018-10-25T20:21:08.798Z,,Atlanta
10033059,2018-10-25T20:29:50.322Z,,Atlanta
10033060,2018-10-25T20:52:18.334Z,2018-10-25T21:06:19.600Z,Chicago
10033062,2018-10-25T21:25:27.305Z,2018-10-25T21:40:09.960Z,Chicago
10033063,2018-10-25T21:50:21.347Z,2018-10-25T22:07:50.974Z,Atlanta
10033064,2018-10-25T22:24:54.808Z,2019-01-09T03:34:50.733Z,Chicago
10033065,2018-10-26T00:41:55.591Z,2018-10-26T01:10:11.220Z,Los Angeles
10033066,2018-10-26T01:41:50.021Z,2018-10-26T02:02:27.961Z,Los Angeles
10033067,2018-10-26T02:37:10.788Z,2018-10-26T02:50:47.065Z,Atlanta
10033068,2018-10-26T03:06:20.705Z,2018-10-26T03:19:52.657Z,Atlanta
10033069,2018-10-26T03:21:58.102Z,2018-10-26T03:41:58.720Z,Los Angeles
10033070,2018-10-26T04:46:11.770Z,,Atlanta
10033073,2018-10-26T12:20:46.961Z,2018-11-09T14:14:54.562Z,Atlanta
10033074,2018-10-26T13:32:34.498Z,2018-10-26T13:59:44.885Z,Atlanta
10033076,2018-10-26T15:20:51.142Z,2018-10-30T23:04:55.382Z,Atlanta
10033077,2018-10-26T15:25:06.488Z,2018-10-26T15:42:41.094Z,Chicago
